processid	bin_uri	order_name	lat	lon	country
GBAP5230-15	BOLD:ACS5262	Anura	38.0733	104.691	China
GBAP729-09	BOLD:AAA6327	Anura	NA	NA	NA
GBCOC1113-23	BOLD:ACB3764	Anura	NA	NA	Unrecoverable
GBCOC16089-23	BOLD:AFS4117	Anura	NA	NA	Unrecoverable
GBCOC16789-23	BOLD:AFT4493	Anura	NA	NA	Uruguay
GBCOC17267-23	BOLD:AFS8995	Anura	NA	NA	Unrecoverable
GBMAB601-15	BOLD:ACW0768	Anura	NA	NA	Papua New Guinea
GBMIN91998-17	BOLD:ADK5696	Anura	NA	NA	NA
GBMIN92095-17	BOLD:ADK2631	Anura	31.2	-89.22	United States
GBMIN92260-17	BOLD:AAD9547	Anura	NA	NA	NA
GBMIN92478-17	BOLD:ACH7663	Anura	NA	NA	NA
GBMIN92506-17	BOLD:ACH6984	Anura	NA	NA	NA
GBMIN92940-17	BOLD:ACS9454	Anura	NA	NA	NA
GBMIN93040-17	BOLD:ACD2618	Anura	NA	NA	NA
GBMNA14022-19	BOLD:ADC9938	Anura	38.0733	104.691	China
GBMNC75397-20	BOLD:ACC6475	Anura	5.68433	-62.5246	Venezuela
GBMNC76114-20	BOLD:AEG1933	Anura	NA	NA	Colombia
GBMNC76309-20	BOLD:AEG3876	Anura	NA	NA	Madagascar
GBMND038-21	BOLD:ACF8999	Anura	NA	NA	NA
GBMND097-21	NA	Anura	NA	NA	NA
GBMND1466-21	NA	Anura	NA	NA	Madagascar
GBMND381-21	BOLD:AEH5343	Anura	NA	NA	Argentina
GBMND61335-21	BOLD:ACG2163	Anura	-15.1524	-41.9785	Brazil
GBMNE66497-22	BOLD:AEX0905	Anura	NA	NA	NA
GBMNE66677-22	BOLD:ACA3547	Anura	NA	NA	Brazil
GBMNF2772-22	BOLD:ADF9264	Anura	NA	NA	Vietnam
GBMNF2835-22	BOLD:AAD4568	Anura	NA	NA	Mauritania
GBMNF3032-22	BOLD:ACF7490	Anura	NA	NA	Brazil
GBMNF3615-22	BOLD:AER9584	Anura	NA	NA	Colombia
MYARB582-18	BOLD:ACW1253	Anura	11.4519	99.2259	Myanmar
MYARB582-18	BOLD:ACW1253	Anura	11.4519	99.2259	Myanmar
WAFRA337-14	BOLD:ACM3990	Anura	-3.9769	15.3821	Republic of the Congo
WAFRA337-14	BOLD:ACM3990	Anura	-3.9769	15.3821	Republic of the Congo
WAFRA338-14	BOLD:ACM3990	Anura	-3.8973	15.3693	Republic of the Congo
WAFRA338-14	BOLD:ACM3990	Anura	-3.8973	15.3693	Republic of the Congo
WAMAL143-10	BOLD:AAT9134	Anura	-30.2833	116.667	Australia
WAMAM1090-10	BOLD:AAM2707	Anura	-20.3433	119.12	Australia
WAMAM386-10	BOLD:AAM1938	Anura	-14.0733	126.442	Australia
WAMID001-10	BOLD:AAW0034	Anura	-8.5	115.267	Indonesia
WAMID029-10	BOLD:AAW0034	Anura	-8.2166	114.5	Indonesia
AMPSA075-12	BOLD:ABX2355	Anura	-13.1628	27.7552	Zambia
BIFZH143-17	BOLD:ADO1683	Anura	-3.72916	134.062	Indonesia
BSAMP1108-09	BOLD:AAC2290	Anura	9.265	-79.508	Panama
BSAMP1108-09	BOLD:AAC2290	Anura	9.265	-79.508	Panama
DBABA528-12	BOLD:ACE4615	Anura	-22.511	-52.317	Brazil
DBABA528-12	BOLD:ACE4615	Anura	-22.511	-52.317	Brazil
DJIB106-17	BOLD:ADH5732	Anura	11.5208	43.0806	Djibouti
DJIB106-17	BOLD:ADH5732	Anura	11.5208	43.0806	Djibouti
EVACC082-12	BOLD:ACF5687	Anura	9.31985	-79.2889	Panama
FBHER009-09	BOLD:AAL6663	Anura	48.772	11.265	Germany
FBHER045-09	BOLD:AAL6095	Anura	48.168	11.504	Germany
GBAAW28145-24	BOLD:AGD3217	Anura	NA	NA	Unrecoverable
GBAAW38678-24	BOLD:AGD4818	Anura	NA	NA	Unrecoverable
GBAAW41537-24	BOLD:AAC6750	Anura	NA	NA	Unrecoverable
GBAAW42564-24	BOLD:AAE0886	Anura	NA	NA	Unrecoverable
GBAAW49951-24	BOLD:AGE6269	Anura	NA	NA	Unrecoverable
GBAAW58737-24	BOLD:AES6536	Anura	NA	NA	Unrecoverable
GBAAW61381-24	BOLD:AEU0937	Anura	NA	NA	Japan
GBAAW70237-24	NA	Anura	46.3974	-1.2003	France
GBAAW70903-24	BOLD:AGD8720	Anura	NA	NA	Unrecoverable
GBAAW71271-24	BOLD:AFS0148	Anura	NA	NA	China
GBAAW71278-24	BOLD:AFS0148	Anura	NA	NA	China
GBAP0151-06	BOLD:AAI6432	Anura	NA	NA	Madagascar
GBAP0272-06	BOLD:AAC8478	Anura	NA	NA	Brazil
GBAP11916-19	NA	Anura	3.85743	-53.3223	French Guiana
GBAP13195-19	BOLD:AEH4880	Anura	NA	NA	NA
GBAP20387-19	BOLD:ADV5802	Anura	30.2148	-97.2576	United States
GBAP20905-19	BOLD:AAB2873	Anura	NA	NA	NA
GBAP2709-13	BOLD:ACI0969	Anura	NA	NA	NA
GBAP3696-13	BOLD:ACH6984	Anura	NA	NA	NA
GBAP3934-13	BOLD:ACG9732	Anura	4.68212	-58.9135	Guyana
GBAP4313-13	BOLD:ACH6194	Anura	NA	NA	NA
GBAP883-09	BOLD:AAA5395	Anura	1.25	127.542	Indonesia
GBCOC18737-23	BOLD:AFT5316	Anura	NA	NA	Unrecoverable
GBCOC19467-23	BOLD:AFT8401	Anura	24.932	92.746	India
GBFSD45904-24	NA	Anura	NA	NA	NA
GBMIN92437-17	BOLD:ADJ7855	Anura	NA	NA	NA
GBMNB1733-20	BOLD:ACB7171	Anura	NA	NA	NA
GBMNB1793-20	BOLD:AAB7344	Anura	NA	NA	NA
GBMNB2099-20	BOLD:AED1355	Anura	NA	NA	NA
GBMNC75525-20	BOLD:AAD9252	Anura	NA	NA	South Korea
GBMNC75566-20	BOLD:AAD9252	Anura	NA	NA	South Korea
GBMNC75602-20	BOLD:AAD9252	Anura	NA	NA	South Korea
GBMNC76252-20	BOLD:AEG0482	Anura	-0.24569	-77.9077	Ecuador
GBMND023-21	BOLD:ACA3517	Anura	NA	NA	NA
GBMND1197-21	BOLD:ABY6883	Anura	-9.75821	-36.1324	Brazil
GBMND1292-21	BOLD:AEH6950	Anura	NA	NA	Brazil
GBMND61345-21	BOLD:ACG2163	Anura	-16.3398	-41.0944	Brazil
GBMND61664-21	BOLD:ACN4339	Anura	NA	NA	Brazil
GBMND733-21	BOLD:ACA3747	Anura	-13.1531	-41.7869	Brazil
GBMND869-21	BOLD:ACA3750	Anura	-34.0088	-59.1524	Argentina
GBMNE66574-22	BOLD:AEZ3823	Anura	NA	NA	Brazil
IMSAM471-09	BOLD:AAA3240	Anura	33.6547	-5.04528	Morocco
IQHLM088-06	BOLD:AAA5395	Anura	0.1486	127.867	Indonesia
IQHLM113-06	BOLD:AAB2115	Anura	-0.951	122.792	Indonesia
JSRAC351-06	BOLD:AAA3971	Anura	NA	NA	Canada
MJNV062-24	BOLD:ADM5246	Anura	5.885	-74.85	Colombia
MYARA263-17	BOLD:ADG1328	Anura	17.0444	96.1067	Myanmar
MYARA263-17	BOLD:ADG1328	Anura	17.0444	96.1067	Myanmar
MYARB208-18	BOLD:ACW1253	Anura	11.0567	98.9049	Myanmar
MYARB208-18	BOLD:ACW1253	Anura	11.0567	98.9049	Myanmar
SSDWA8651-16	BOLD:AAB7011	Anura	49.2809	-117.043	Canada
WAFRA404-14	NA	Anura	-2.733	9.978	Gabon
WAMAM1016-10	BOLD:AAU0530	Anura	-17.4555	124.234	Australia
WAMAM1094-10	BOLD:AAP1321	Anura	-21.6919	122.159	Australia
WAMAM427-10	BOLD:AAM1932	Anura	-32.3666	121.75	Australia
WAMAM658-10	BOLD:AAM1794	Anura	-34.8244	116.933	Australia
WAMID040-10	BOLD:AAT9575	Anura	-8.7083	118.792	Indonesia
WAMID085-10	BOLD:AAT9575	Anura	-8.503	117.433	Indonesia
ABAAP046-08	BOLD:AAE5180	Anura	38.754	48.763	Azerbaijan
ABTVC045-05	BOLD:AAA7138	Anura	NA	NA	Costa Rica
AMPSA215-13	BOLD:ACJ9813	Anura	-32.572	25.077	South Africa
BSAMP030-07	BOLD:AAC2857	Anura	8.667	-80.592	Panama
BSAMP030-07	BOLD:AAC2857	Anura	8.667	-80.592	Panama
DBABA479-12	BOLD:ACA3747	Anura	-24.5	-50.419	Brazil
DBABA479-12	BOLD:ACA3747	Anura	-24.5	-50.419	Brazil
DBNGF028-10	BOLD:AAZ4028	Anura	-5.13	145.77	Papua New Guinea
EVACC106-12	NA	Anura	9.31985	-79.2889	Panama
EVACC148-12	BOLD:ACA7903	Anura	9.31985	-79.2889	Panama
EVACC168-12	BOLD:ACA7903	Anura	9.31985	-79.2889	Panama
GBAAW16629-24	BOLD:AAI3661	Anura	NA	NA	Unrecoverable
GBAAW32386-24	BOLD:ABY5996	Anura	NA	NA	Unrecoverable
GBAAW33467-24	BOLD:AEB4718	Anura	NA	NA	Nigeria
GBAAW34164-24	BOLD:AGE7934	Anura	NA	NA	Unrecoverable
GBAAW45116-24	BOLD:ACS9454	Anura	NA	NA	Unrecoverable
GBAAW56542-24	BOLD:AAH9725	Anura	NA	NA	Unrecoverable
GBAAW61364-24	BOLD:AEU0937	Anura	NA	NA	Japan
GBAP11675-19	BOLD:AEH6033	Anura	4.18775	-72.6445	Colombia
GBAP13035-19	BOLD:ADK5341	Anura	NA	NA	NA
GBAP13091-19	BOLD:AEH4375	Anura	NA	NA	NA
GBAP13743-19	NA	Anura	NA	NA	NA
GBAP14576-19	BOLD:AEH3606	Anura	-19.0416	46.6849	Madagascar
GBAP1891-13	BOLD:ACH3527	Anura	-19.0416	46.6849	Madagascar
GBAP20118-19	BOLD:ACA5767	Anura	NA	NA	NA
GBAP20716-19	BOLD:AEB5561	Anura	NA	NA	NA
GBAP20919-19	BOLD:AAB2873	Anura	NA	NA	NA
GBAP2361-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain
GBAP3084-13	BOLD:ACF2245	Anura	NA	NA	NA
GBAP3265-13	BOLD:ABY1801	Anura	40.365	-3.65163	Spain
GBAP3648-13	BOLD:ACH9516	Anura	-0.8869	-77.3248	Ecuador
GBAP3676-13	BOLD:ACA5848	Anura	-8.52272	-74.1142	Peru
GBAP4789-15	BOLD:ACS6852	Anura	NA	NA	NA
GBAP5044-15	BOLD:ACS5262	Anura	38.0733	104.691	China
GBAP5632-15	BOLD:ACU9507	Anura	NA	NA	NA
GBCOC15121-23	BOLD:AAB7344	Anura	29.4379	99.3497	China
GBCOC16143-23	BOLD:ACA5745	Anura	NA	NA	Unrecoverable
GBMIN91988-17	BOLD:ADK5696	Anura	NA	NA	NA
GBMIN92320-17	BOLD:ADH4831	Anura	8.72939	39.9149	Ethiopia
GBMNB1842-20	BOLD:AEE0033	Anura	NA	NA	NA
GBMNB1960-20	NA	Anura	NA	NA	Madagascar
GBMNC75238-20	NA	Anura	NA	NA	France
GBMNC75959-20	BOLD:AEG2527	Anura	NA	NA	Brazil
GBMND1463-21	NA	Anura	NA	NA	Madagascar
GBMND213-21	NA	Anura	8.58273	-80.1313	Panama
GBMND61374-21	BOLD:AAD4241	Anura	NA	NA	NA
GBMND61540-21	BOLD:ACF7663	Anura	NA	NA	Brazil
GBMND61655-21	BOLD:ACP5068	Anura	NA	NA	Brazil
GBMND61810-21	NA	Anura	NA	NA	Ecuador
GBMND623-21	BOLD:ABY6883	Anura	NA	NA	Brazil
GBMNE66330-22	BOLD:ACT3510	Anura	NA	NA	NA
GBMNE66421-22	BOLD:AAM1938	Anura	-15.55	124.43	Australia
GBMNF3029-22	BOLD:ACA3413	Anura	NA	NA	NA
GBMNF3296-22	BOLD:AES6748	Anura	NA	NA	NA
GBMNF3310-22	BOLD:ADJ5729	Anura	NA	NA	NA
GBMNF3524-22	BOLD:ACS5789	Anura	NA	NA	NA
JSRAC469-07	BOLD:AAA3971	Anura	50.183	-98.383	Canada
LDPJR060-17	BOLD:AAH8095	Anura	-26.9543	32.8018	South Africa
LDPJR060-17	BOLD:AAH8095	Anura	-26.9543	32.8018	South Africa
LIN291-06	BOLD:AAA3770	Anura	0.62968	122.695	Indonesia
MXHER055-09	BOLD:AAF2511	Anura	17.375	-93.621	Mexico
MYARA118-17	BOLD:ADG2131	Anura	12.4039	99.1311	Myanmar
MYARA118-17	BOLD:ADG2131	Anura	12.4039	99.1311	Myanmar
WAFRA019-14	BOLD:ACM4236	Anura	-3.088	10.428	Gabon
WAFRA019-14	BOLD:ACM4236	Anura	-3.088	10.428	Gabon
WAFRA397-14	BOLD:ACM4536	Anura	0.603	9.337	Gabon
WAFRA397-14	BOLD:ACM4536	Anura	0.603	9.337	Gabon
WAMAL535-10	BOLD:AAT9133	Anura	-34.8791	117.408	Australia
WAMAM1166-10	BOLD:AAM2707	Anura	-21.4381	119.541	Australia
WAMAM351-10	BOLD:AAM1879	Anura	-31.9833	116.133	Australia
ABR030-13	NA	Anura	9.178	-78.746	Panama
ABR046-13	NA	Anura	8.896	-78.566	Panama
ABR071-13	NA	Anura	8.892	-78.56	Panama
ABR085-13	NA	Anura	8.892	-78.56	Panama
ABR1001-13	NA	Anura	8.476	-77.549	Panama
ABR103-13	NA	Anura	8.795	-78.449	Panama
ABR1051-13	NA	Anura	8.479	-77.528	Panama
ABR1082-13	NA	Anura	8.476	-77.547	Panama
ABR1096-13	NA	Anura	7.759	-78.092	Panama
ABR111-13	BOLD:AAA7557	Anura	8.791	-78.45	Panama
ABR111-13	BOLD:AAA7557	Anura	8.791	-78.45	Panama
ABR1127-13	NA	Anura	7.764	-78.101	Panama
ABR1151-13	NA	Anura	9.316	-79.006	Panama
ABR120-13	NA	Anura	8.799	-78.462	Panama
ABR154-13	NA	Anura	8.805	-78.46	Panama
ABR156-13	NA	Anura	8.805	-78.46	Panama
ABR194-13	NA	Anura	8.897	-78.568	Panama
ABR195-13	NA	Anura	7.961	-77.704	Panama
ABR248-13	NA	Anura	7.942	-77.703	Panama
ABR252-13	NA	Anura	7.942	-77.703	Panama
ABR263-13	NA	Anura	7.942	-77.703	Panama
ABR277-13	NA	Anura	7.959	-77.704	Panama
ABR328-13	NA	Anura	7.998	-77.711	Panama
ABR338-13	NA	Anura	7.997	-77.71	Panama
ABR354-13	NA	Anura	7.989	-77.707	Panama
ABR480-13	NA	Anura	7.945	-77.627	Panama
ABR501-13	NA	Anura	7.693	-78.042	Panama
ABR510-13	NA	Anura	7.684	-78.039	Panama
ABR522-13	NA	Anura	7.683	-78.038	Panama
ABR527-13	NA	Anura	7.683	-78.039	Panama
ABR528-13	NA	Anura	7.683	-78.039	Panama
ABR533-13	NA	Anura	7.679	-78.039	Panama
ABR546-13	NA	Anura	7.669	-78.038	Panama
ABR566-13	NA	Anura	7.694	-78.043	Panama
ABR573-13	NA	Anura	8.059	-78.356	Panama
ABR599-13	NA	Anura	7.98	-78.356	Panama
ABR615-13	NA	Anura	7.976	-78.363	Panama
ABR617-13	NA	Anura	7.976	-78.363	Panama
ABR634-13	NA	Anura	7.984	-78.35	Panama
ABR636-13	NA	Anura	7.977	-78.36	Panama
ABR637-13	NA	Anura	7.977	-78.36	Panama
ABR656-13	NA	Anura	8.553	-82.815	Panama
ABR674-13	NA	Anura	8.029	-77.413	Panama
ABR692-13	NA	Anura	8.058	-77.37	Panama
ABR713-13	NA	Anura	8.058	-77.37	Panama
ABR715-13	NA	Anura	8.058	-77.37	Panama
ABR788-13	NA	Anura	8.917	-78.618	Panama
ABR831-13	NA	Anura	8.922	-78.626	Panama
ABR846-13	NA	Anura	9.034	-78.022	Panama
ABR849-13	NA	Anura	9.034	-78.022	Panama
ABR849-13	NA	Anura	9.034	-78.022	Panama
ABR873-13	NA	Anura	9.049	-77.998	Panama
ABR896-13	NA	Anura	9.061	-77.98	Panama
ABR905-13	NA	Anura	9.061	-77.98	Panama
ABR958-13	NA	Anura	9.034	-78.022	Panama
ABR993-13	NA	Anura	8.476	-77.549	Panama
GBAP2071-13	BOLD:AAL6095	Anura	42.982	12.7637	Italy
GBAP2253-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain
GBAP3198-13	BOLD:AAE0886	Anura	NA	NA	NA
GBMIN92672-17	BOLD:ACA3457	Anura	-11.5246	-54.3552	Brazil
GBMNB2328-20	BOLD:AED1402	Anura	-22.4565	-44.5852	Brazil
GBMNB2344-20	BOLD:ACF9137	Anura	-23.3986	-45.8659	Brazil
GBMNC75589-20	BOLD:AAD9252	Anura	NA	NA	South Korea
JBJF248-09	BOLD:AAD6597	Anura	28.716	99.7	China
WAMAM663-10	BOLD:AAM1449	Anura	-34.7	117.017	Australia
WAMID133-10	BOLD:AAI1316	Anura	-8.7	121.9	Indonesia
ABTVC062-05	BOLD:AAC1020	Anura	NA	NA	Costa Rica
ABTVC199-05	BOLD:AAA7138	Anura	NA	NA	Costa Rica
AMPAS072-05	BOLD:AAA3971	Anura	42.8758	-78.9988	Canada
AMPSA332-13	BOLD:ACM4148	Anura	-19.052	22.136	Botswana
BIFZH118-17	BOLD:ADN1145	Anura	-3.71605	134.069	Indonesia
BSAMP321-07	BOLD:AAA7556	Anura	8.667	-80.592	Panama
BSAMP321-07	BOLD:AAA7556	Anura	8.667	-80.592	Panama
BSECO003-11	NA	Anura	4.773	-73.037	Colombia
BSECO124-11	NA	Anura	5.882	-73.678	Colombia
BSECO213-11	NA	Anura	3.228	-73.852	Colombia
BSECO234-11	NA	Anura	3.228	-73.861	Colombia
BSECO269-11	NA	Anura	5.294	-72.706	Colombia
BSECO339-11	NA	Anura	7.04	-72.989	Colombia
BSECO360-11	NA	Anura	7.045	-72.99	Colombia
DBABA604-12	BOLD:ACA3807	Anura	-4.265	-38.935	Brazil
DBABA604-12	BOLD:ACA3807	Anura	-4.265	-38.935	Brazil
EVACC182-12	NA	Anura	8.63312	-80.0767	Panama
GBAAW47802-24	BOLD:ACB3531	Anura	NA	NA	Unrecoverable
GBAAW48508-24	BOLD:ACS4102	Anura	NA	NA	Unrecoverable
GBAAW9287-24	BOLD:AGD4750	Anura	NA	NA	Unrecoverable
GBAP11697-19	BOLD:AEH7791	Anura	8.23369	-77.281	Colombia
GBAP11831-19	NA	Anura	-8.52272	-74.1142	Peru
GBAP20563-19	BOLD:AAB9952	Anura	NA	NA	NA
GBAP3072-13	BOLD:AAA3770	Anura	NA	NA	NA
GBAP3748-13	BOLD:ACI0729	Anura	NA	NA	NA
GBAP4271-13	BOLD:ACA3587	Anura	-21.98	-47.87	Brazil
GBAP5157-15	BOLD:ACB3504	Anura	38.0733	104.691	China
GBAP5229-15	BOLD:ACS5262	Anura	38.0733	104.691	China
GBAP5357-15	BOLD:ACB3504	Anura	38.0733	104.691	China
GBAP5367-15	BOLD:ACB3504	Anura	38.0733	104.691	China
GBAP5452-15	BOLD:ACS5262	Anura	38.0733	104.691	China
GBCOC14263-23	BOLD:AFS2056	Anura	NA	NA	Brazil
GBCOC15328-23	BOLD:AFT0299	Anura	NA	NA	Brazil
GBCOC15804-23	BOLD:ACI1102	Anura	NA	NA	Unrecoverable
GBCOC16782-23	BOLD:AFT3648	Anura	NA	NA	Brazil
GBCOC19470-23	BOLD:ADK6577	Anura	NA	NA	Unrecoverable
GBCOC3217-23	BOLD:ACB3869	Anura	34.2717	103.262	China
GBCOC5705-23	BOLD:ACC3812	Anura	NA	NA	Ecuador
GBMAB990-15	BOLD:ACA3798	Anura	-11.5246	-54.3552	Brazil
GBMIN91808-17	BOLD:ACC5993	Anura	NA	NA	NA
GBMIN92593-17	BOLD:ACH7663	Anura	NA	NA	NA
GBMIN92866-17	BOLD:ADK0194	Anura	NA	NA	NA
GBMIN92916-17	BOLD:ACT0192	Anura	NA	NA	NA
GBMNB1759-20	BOLD:ACB7712	Anura	NA	NA	NA
GBMNB2109-20	BOLD:AED7882	Anura	NA	NA	NA
GBMNB2244-20	BOLD:AED5767	Anura	NA	NA	NA
GBMNC75316-20	BOLD:AEG9711	Anura	NA	NA	Brazil
GBMND1035-21	BOLD:ABY6883	Anura	-2.87722	-40.8825	Brazil
GBMND61532-21	BOLD:ACF7663	Anura	NA	NA	Brazil
GBMND729-21	BOLD:ACA3747	Anura	-13.1463	-41.8018	Brazil
GBMNE31544-21	BOLD:ACF6730	Anura	NA	NA	Brazil
GBMNE31582-21	BOLD:ACA5632	Anura	NA	NA	Brazil
GBMNE31604-21	BOLD:AEM9258	Anura	NA	NA	NA
GBMNE66585-22	BOLD:AEZ3823	Anura	NA	NA	Brazil
GBMNE66603-22	BOLD:ACA3630	Anura	NA	NA	Paraguay
GBMNE66652-22	BOLD:ACA3547	Anura	NA	NA	Brazil
GBMNF3017-22	BOLD:ACA3413	Anura	NA	NA	NA
GBMNF3471-22	BOLD:AAE4079	Anura	NA	NA	Taiwan
GBMNF3541-22	BOLD:ACS5789	Anura	NA	NA	NA
GBMNF3568-22	BOLD:AET2035	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
GBMTG3018-16	BOLD:ADD0286	Anura	NA	NA	NA
IMSAM542-12	BOLD:ABY0152	Anura	NA	NA	Spain
MSBE008-19	NA	Anura	-29.7697	30.6194	South Africa
RAACG443-19	BOLD:AAF8227	Anura	10.8806	-85.389	Costa Rica
WAFRA269-14	BOLD:ACM4501	Anura	1.0769	17.2997	Republic of the Congo
WAFRA269-14	BOLD:ACM4501	Anura	1.0769	17.2997	Republic of the Congo
WAMAM670-10	BOLD:AAM1794	Anura	-34.7833	117.017	Australia
GBAP5953-19	NA	Anura	-22.488	-42.919	Brazil
GBAP6244-19	NA	Anura	NA	NA	NA
GBAP6290-19	NA	Anura	36.4024	127.762	South Korea
GBAP6546-19	NA	Anura	NA	NA	NA
GBAP6712-19	NA	Anura	NA	NA	NA
GBAP6757-19	NA	Anura	8.98	-67.35	Venezuela
GBAP6850-19	NA	Anura	NA	NA	NA
GBAP6892-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP7065-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7224-19	NA	Anura	NA	NA	NA
GBAP7227-19	NA	Anura	NA	NA	NA
GBAP7229-19	NA	Anura	NA	NA	NA
GBAP7234-19	NA	Anura	NA	NA	NA
GBAP7237-19	NA	Anura	NA	NA	NA
GBAP7240-19	NA	Anura	NA	NA	NA
GBAP7243-19	NA	Anura	NA	NA	NA
GBAP7268-19	NA	Anura	NA	NA	NA
GBAP7276-19	NA	Anura	NA	NA	NA
GBAP7277-19	NA	Anura	NA	NA	NA
GBAP7278-19	NA	Anura	NA	NA	NA
GBAP7281-19	NA	Anura	NA	NA	NA
GBAP7285-19	NA	Anura	NA	NA	NA
GBAP7291-19	NA	Anura	NA	NA	NA
GBAP7297-19	NA	Anura	NA	NA	NA
GBAP7309-19	NA	Anura	NA	NA	NA
GBAP7314-19	NA	Anura	NA	NA	NA
GBAP7315-19	NA	Anura	NA	NA	NA
GBAP7320-19	NA	Anura	NA	NA	NA
GBAP7327-19	NA	Anura	NA	NA	NA
GBAP7333-19	NA	Anura	NA	NA	NA
GBAP7335-19	NA	Anura	NA	NA	NA
GBAP7336-19	NA	Anura	NA	NA	NA
GBAP7342-19	NA	Anura	NA	NA	NA
GBAP7361-19	NA	Anura	NA	NA	NA
GBAP7382-19	NA	Anura	NA	NA	NA
GBAP7392-19	NA	Anura	NA	NA	NA
GBAP7396-19	NA	Anura	NA	NA	NA
GBAP7398-19	NA	Anura	NA	NA	NA
GBAP7422-19	NA	Anura	37.4333	8.48	Algeria
GBAP7714-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7715-19	NA	Anura	-16.7312	-64.4521	Bolivia
GBAP7731-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7735-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7747-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7755-19	NA	Anura	3.85743	-53.3223	French Guiana
GBAP7757-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7759-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7763-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7772-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7774-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7778-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7784-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7786-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7793-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7798-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7813-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7820-19	NA	Anura	-23.4219	-58.3891	Paraguay
GBAP7823-19	NA	Anura	-23.4219	-58.3891	Paraguay
GBAP7830-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7863-19	NA	Anura	NA	NA	NA
GBAP7870-19	NA	Anura	NA	NA	NA
GBAP7882-19	NA	Anura	NA	NA	NA
GBAP7887-19	NA	Anura	NA	NA	NA
GBAP7890-19	NA	Anura	NA	NA	NA
GBAP7893-19	NA	Anura	NA	NA	NA
GBAP7907-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP7911-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7937-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7951-19	NA	Anura	-8.52272	-74.1142	Peru
GBAP7970-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7991-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7992-19	NA	Anura	-8.52272	-74.1142	Peru
GBAP8006-19	NA	Anura	3.85743	-53.3223	French Guiana
GBAP8013-19	NA	Anura	4.09872	-55.8555	Suriname
GBAP8019-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8030-19	NA	Anura	4.18775	-72.6445	Colombia
GBAP8031-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8037-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8040-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8042-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8054-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8072-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8073-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8078-19	NA	Anura	-8.52272	-74.1142	Peru
GBAP8097-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8109-19	NA	Anura	-16.7312	-64.4521	Bolivia
GBAP8122-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8125-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8128-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8129-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8136-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8144-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8150-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8157-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8171-19	NA	Anura	-11.5246	-54.3552	Brazil
